Provider,Measure_ID,Value,Footnote,Start_Date,End_Date
170074,MSPB-1,0.922738,,01012014,12312014
170075,MSPB-1,0.849049,,01012014,12312014
170086,MSPB-1,1.009899,,01012014,12312014
170094,MSPB-1,0.833055,,01012014,12312014
170103,MSPB-1,0.938525,,01012014,12312014
170104,MSPB-1,1.019925,,01012014,12312014
170105,MSPB-1,0.858107,,01012014,12312014
170109,MSPB-1,0.925098,,01012014,12312014
170110,MSPB-1,0.950376,,01012014,12312014
170120,MSPB-1,0.927258,,01012014,12312014
170122,MSPB-1,1.004803,,01012014,12312014
170123,MSPB-1,1.042557,,01012014,12312014
170133,MSPB-1,0.913202,,01012014,12312014
170137,MSPB-1,0.896070,,01012014,12312014
170142,MSPB-1,0.972206,,01012014,12312014
170145,MSPB-1,0.870422,,01012014,12312014
170146,MSPB-1,0.944946,,01012014,12312014
170150,MSPB-1,0.900752,,01012014,12312014
170166,MSPB-1,0.719482,,01012014,12312014
170175,MSPB-1,0.909072,,01012014,12312014
170176,MSPB-1,1.034667,,01012014,12312014
170182,MSPB-1,1.002555,,01012014,12312014
170183,MSPB-1,0.874196,,01012014,12312014
170185,MSPB-1,0.971712,,01012014,12312014
170186,MSPB-1,0.936348,,01012014,12312014
170187,MSPB-1,0.887179,,01012014,12312014
170188,MSPB-1,0.914575,,01012014,12312014
170190,MSPB-1,0.895084,,01012014,12312014
170191,MSPB-1,0.996237,,01012014,12312014
170194,MSPB-1,0.989023,,01012014,12312014
170196,MSPB-1,0.927230,,01012014,12312014
170197,MSPB-1,0.973589,,01012014,12312014
170198,MSPB-1,0.931646,,01012014,12312014
170199,MSPB-1,N/A,1-The number of cases/patients is too few to report,01012014,12312014
170200,MSPB-1,1.013860,,01012014,12312014
170201,MSPB-1,N/A,1-The number of cases/patients is too few to report,01012014,12312014
170203,MSPB-1,0.920680,,01012014,12312014
180001,MSPB-1,0.996691,,01012014,12312014
180002,MSPB-1,0.868262,,01012014,12312014
180004,MSPB-1,0.934322,,01012014,12312014
180005,MSPB-1,0.959405,,01012014,12312014
180009,MSPB-1,0.971886,,01012014,12312014
180010,MSPB-1,1.000128,,01012014,12312014
180011,MSPB-1,0.904240,,01012014,12312014
180012,MSPB-1,0.965417,,01012014,12312014
180013,MSPB-1,1.033803,,01012014,12312014
180016,MSPB-1,1.003009,,01012014,12312014
180017,MSPB-1,0.978656,,01012014,12312014
180018,MSPB-1,0.923052,,01012014,12312014
180019,MSPB-1,0.965531,,01012014,12312014
180020,MSPB-1,0.886159,,01012014,12312014
180021,MSPB-1,0.804938,,01012014,12312014
180024,MSPB-1,0.926775,,01012014,12312014
180025,MSPB-1,0.880104,,01012014,12312014
180027,MSPB-1,0.937218,,01012014,12312014
180029,MSPB-1,0.955425,,01012014,12312014
180035,MSPB-1,1.026927,,01012014,12312014
180036,MSPB-1,0.956604,,01012014,12312014
180038,MSPB-1,0.969241,,01012014,12312014
180040,MSPB-1,0.977383,,01012014,12312014
180043,MSPB-1,0.924628,,01012014,12312014
180044,MSPB-1,0.962821,,01012014,12312014
180045,MSPB-1,1.014989,,01012014,12312014
180046,MSPB-1,0.932835,,01012014,12312014
180048,MSPB-1,0.958660,,01012014,12312014
180049,MSPB-1,1.058851,,01012014,12312014
180050,MSPB-1,0.886700,,01012014,12312014
180051,MSPB-1,1.026423,,01012014,12312014
180053,MSPB-1,0.934731,,01012014,12312014
180056,MSPB-1,1.020979,,01012014,12312014
180064,MSPB-1,0.927633,,01012014,12312014
180066,MSPB-1,0.960532,,01012014,12312014
180067,MSPB-1,1.041487,,01012014,12312014
180069,MSPB-1,0.843872,,01012014,12312014
180070,MSPB-1,0.895495,,01012014,12312014
180078,MSPB-1,0.914458,,01012014,12312014
180079,MSPB-1,0.972618,,01012014,12312014
180080,MSPB-1,0.957188,,01012014,12312014
180087,MSPB-1,0.994209,,01012014,12312014
180088,MSPB-1,1.009732,,01012014,12312014
180092,MSPB-1,0.966015,,01012014,12312014
180093,MSPB-1,0.983749,,01012014,12312014
180095,MSPB-1,0.942538,,01012014,12312014
180101,MSPB-1,1.035121,,01012014,12312014
180102,MSPB-1,0.940713,,01012014,12312014
180103,MSPB-1,1.050830,,01012014,12312014
180104,MSPB-1,1.007228,,01012014,12312014
180105,MSPB-1,0.921838,,01012014,12312014
180106,MSPB-1,0.997193,,01012014,12312014
180115,MSPB-1,1.042169,,01012014,12312014
180116,MSPB-1,1.015615,,01012014,12312014
180117,MSPB-1,1.094234,,01012014,12312014
180124,MSPB-1,0.988690,,01012014,12312014
180127,MSPB-1,0.977783,,01012014,12312014
180128,MSPB-1,0.987124,,01012014,12312014
180130,MSPB-1,1.021034,,01012014,12312014
180132,MSPB-1,0.986999,,01012014,12312014
180138,MSPB-1,0.975597,,01012014,12312014
180139,MSPB-1,0.958528,,01012014,12312014
180141,MSPB-1,1.058811,,01012014,12312014
180143,MSPB-1,0.960137,,01012014,12312014
180149,MSPB-1,0.902648,,01012014,12312014
190002,MSPB-1,1.002084,,01012014,12312014
190003,MSPB-1,1.066159,,01012014,12312014
190004,MSPB-1,0.984242,,01012014,12312014
190005,MSPB-1,1.041527,,01012014,12312014
190006,MSPB-1,0.951610,,01012014,12312014
190007,MSPB-1,1.095194,,01012014,12312014
190008,MSPB-1,1.004735,,01012014,12312014
190011,MSPB-1,1.012660,,01012014,12312014
190013,MSPB-1,1.059878,,01012014,12312014
190014,MSPB-1,1.097177,,01012014,12312014
190015,MSPB-1,1.085755,,01012014,12312014
190017,MSPB-1,1.074149,,01012014,12312014
190019,MSPB-1,1.040391,,01012014,12312014
190020,MSPB-1,1.153656,,01012014,12312014
190025,MSPB-1,1.190969,,01012014,12312014
190026,MSPB-1,1.053868,,01012014,12312014
190027,MSPB-1,1.018730,,01012014,12312014
190034,MSPB-1,1.029997,,01012014,12312014
190036,MSPB-1,0.951980,,01012014,12312014
190039,MSPB-1,1.028016,,01012014,12312014
190040,MSPB-1,0.977267,,01012014,12312014
190041,MSPB-1,1.054149,,01012014,12312014
190044,MSPB-1,1.052382,,01012014,12312014
190045,MSPB-1,1.027890,,01012014,12312014
190046,MSPB-1,1.004167,,01012014,12312014
190050,MSPB-1,0.968192,,01012014,12312014
190053,MSPB-1,1.060214,,01012014,12312014
190054,MSPB-1,1.162172,,01012014,12312014
190060,MSPB-1,1.010175,,01012014,12312014
190064,MSPB-1,0.993731,,01012014,12312014
190065,MSPB-1,0.999598,,01012014,12312014
190079,MSPB-1,1.012364,,01012014,12312014
190081,MSPB-1,1.019941,,01012014,12312014
190086,MSPB-1,1.165036,,01012014,12312014
190088,MSPB-1,1.129700,,01012014,12312014
190090,MSPB-1,1.205711,,01012014,12312014
190098,MSPB-1,0.979119,,01012014,12312014
190099,MSPB-1,1.101170,,01012014,12312014
190102,MSPB-1,1.044123,,01012014,12312014
190106,MSPB-1,1.094359,,01012014,12312014
190111,MSPB-1,1.068184,,01012014,12312014
190114,MSPB-1,1.173995,,01012014,12312014
190116,MSPB-1,1.027193,,01012014,12312014
190118,MSPB-1,1.066091,,01012014,12312014
190125,MSPB-1,1.027720,,01012014,12312014
190128,MSPB-1,0.996674,,01012014,12312014
190133,MSPB-1,1.098579,,01012014,12312014
190140,MSPB-1,1.085287,,01012014,12312014
190144,MSPB-1,1.046768,,01012014,12312014
190145,MSPB-1,0.923887,,01012014,12312014
190146,MSPB-1,0.975408,,01012014,12312014
190151,MSPB-1,0.996655,,01012014,12312014
190160,MSPB-1,1.066195,,01012014,12312014
190164,MSPB-1,1.026820,,01012014,12312014
190167,MSPB-1,1.126175,,01012014,12312014
190176,MSPB-1,0.940290,,01012014,12312014
190177,MSPB-1,1.054149,,01012014,12312014
190183,MSPB-1,0.876940,,01012014,12312014
190184,MSPB-1,0.968325,,01012014,12312014
190190,MSPB-1,0.856803,,01012014,12312014
190199,MSPB-1,N/A,1-The number of cases/patients is too few to report,01012014,12312014
190201,MSPB-1,0.933330,,01012014,12312014
190202,MSPB-1,1.068605,,01012014,12312014
190204,MSPB-1,1.015743,,01012014,12312014
190205,MSPB-1,1.040738,,01012014,12312014
190208,MSPB-1,0.817152,,01012014,12312014
190218,MSPB-1,1.107775,,01012014,12312014
190236,MSPB-1,1.178461,,01012014,12312014
190241,MSPB-1,1.368062,,01012014,12312014
190242,MSPB-1,1.057275,,01012014,12312014
190245,MSPB-1,1.008067,,01012014,12312014
190246,MSPB-1,1.009381,,01012014,12312014
190250,MSPB-1,0.939347,,01012014,12312014
190251,MSPB-1,N/A,1-The number of cases/patients is too few to report,01012014,12312014
190255,MSPB-1,N/A,1-The number of cases/patients is too few to report,01012014,12312014
190256,MSPB-1,N/A,1-The number of cases/patients is too few to report,01012014,12312014
190257,MSPB-1,1.148826,,01012014,12312014
190259,MSPB-1,1.037041,,01012014,12312014
190261,MSPB-1,N/A,1-The number of cases/patients is too few to report,01012014,12312014
190263,MSPB-1,0.948802,,01012014,12312014
190266,MSPB-1,1.047053,,01012014,12312014
190267,MSPB-1,N/A,1-The number of cases/patients is too few to report,01012014,12312014
190268,MSPB-1,N/A,1-The number of cases/patients is too few to report,01012014,12312014
190270,MSPB-1,1.031752,,01012014,12312014
190274,MSPB-1,0.948387,,01012014,12312014
190278,MSPB-1,0.940285,,01012014,12312014
190297,MSPB-1,1.536923,,01012014,12312014
190298,MSPB-1,0.983048,,01012014,12312014
190300,MSPB-1,N/A,1-The number of cases/patients is too few to report,01012014,12312014
190303,MSPB-1,1.275088,,01012014,12312014
190304,MSPB-1,N/A,1-The number of cases/patients is too few to report,01012014,12312014
190307,MSPB-1,N/A,1-The number of cases/patients is too few to report,01012014,12312014
190308,MSPB-1,1.147656,,01012014,12312014
190312,MSPB-1,1.251246,,01012014,12312014
190313,MSPB-1,N/A,1-The number of cases/patients is too few to report,01012014,12312014
200001,MSPB-1,0.962541,,01012014,12312014
200008,MSPB-1,0.972022,,01012014,12312014
200009,MSPB-1,1.000807,,01012014,12312014
200018,MSPB-1,0.893036,,01012014,12312014
200019,MSPB-1,0.932656,,01012014,12312014
200020,MSPB-1,0.966664,,01012014,12312014
200021,MSPB-1,0.924158,,01012014,12312014
200024,MSPB-1,0.975223,,01012014,12312014
200025,MSPB-1,0.952906,,01012014,12312014
200031,MSPB-1,0.874165,,01012014,12312014
200033,MSPB-1,1.047006,,01012014,12312014
200034,MSPB-1,0.996594,,01012014,12312014
200037,MSPB-1,0.920121,,01012014,12312014
200039,MSPB-1,0.951372,,01012014,12312014
200041,MSPB-1,0.986935,,01012014,12312014
200050,MSPB-1,0.893361,,01012014,12312014
200052,MSPB-1,0.938107,,01012014,12312014
200063,MSPB-1,0.905885,,01012014,12312014
220001,MSPB-1,0.977886,,01012014,12312014
220002,MSPB-1,1.008000,,01012014,12312014
220008,MSPB-1,1.040110,,01012014,12312014
220010,MSPB-1,1.070661,,01012014,12312014
220011,MSPB-1,0.995853,,01012014,12312014
220012,MSPB-1,1.006479,,01012014,12312014
220015,MSPB-1,1.019646,,01012014,12312014
220016,MSPB-1,0.938346,,01012014,12312014
220017,MSPB-1,1.027627,,01012014,12312014
220019,MSPB-1,1.024144,,01012014,12312014
220020,MSPB-1,0.991753,,01012014,12312014
220024,MSPB-1,1.021243,,01012014,12312014
220029,MSPB-1,1.063336,,01012014,12312014
220030,MSPB-1,0.992736,,01012014,12312014
220031,MSPB-1,0.988022,,01012014,12312014
220033,MSPB-1,1.004917,,01012014,12312014
220035,MSPB-1,1.003834,,01012014,12312014
220036,MSPB-1,1.043897,,01012014,12312014
220046,MSPB-1,1.020815,,01012014,12312014
220049,MSPB-1,1.023581,,01012014,12312014
220050,MSPB-1,0.948708,,01012014,12312014
220052,MSPB-1,0.992734,,01012014,12312014
220058,MSPB-1,1.083798,,01012014,12312014
220060,MSPB-1,1.010254,,01012014,12312014
220062,MSPB-1,0.845671,,01012014,12312014
220063,MSPB-1,0.992155,,01012014,12312014
220065,MSPB-1,1.115867,,01012014,12312014
220066,MSPB-1,1.063635,,01012014,12312014
220070,MSPB-1,1.069868,,01012014,12312014
220071,MSPB-1,1.034687,,01012014,12312014
220073,MSPB-1,1.015263,,01012014,12312014
220074,MSPB-1,1.037901,,01012014,12312014
220075,MSPB-1,0.977663,,01012014,12312014
220077,MSPB-1,1.025083,,01012014,12312014
220080,MSPB-1,1.089863,,01012014,12312014
220083,MSPB-1,0.944669,,01012014,12312014
220084,MSPB-1,0.979052,,01012014,12312014
220086,MSPB-1,1.034742,,01012014,12312014
220088,MSPB-1,1.016908,,01012014,12312014
220090,MSPB-1,1.004615,,01012014,12312014
220095,MSPB-1,1.046973,,01012014,12312014
220098,MSPB-1,1.102684,,01012014,12312014
220100,MSPB-1,1.016439,,01012014,12312014
220101,MSPB-1,0.989556,,01012014,12312014
220105,MSPB-1,1.018921,,01012014,12312014
220108,MSPB-1,0.953011,,01012014,12312014
220110,MSPB-1,1.020537,,01012014,12312014
220111,MSPB-1,1.028890,,01012014,12312014
220116,MSPB-1,1.026603,,01012014,12312014
220119,MSPB-1,0.969495,,01012014,12312014
220126,MSPB-1,1.007134,,01012014,12312014
220135,MSPB-1,0.972405,,01012014,12312014
220163,MSPB-1,1.073346,,01012014,12312014
220171,MSPB-1,1.020193,,01012014,12312014
220175,MSPB-1,1.036395,,01012014,12312014
220176,MSPB-1,1.012049,,01012014,12312014
220177,MSPB-1,0.850436,,01012014,12312014
230002,MSPB-1,1.027901,,01012014,12312014
230003,MSPB-1,0.914554,,01012014,12312014
230004,MSPB-1,0.938141,,01012014,12312014
230005,MSPB-1,0.938640,,01012014,12312014
230013,MSPB-1,1.075249,,01012014,12312014
230015,MSPB-1,1.013838,,01012014,12312014
230017,MSPB-1,0.952449,,01012014,12312014
230019,MSPB-1,0.971682,,01012014,12312014
230020,MSPB-1,1.045568,,01012014,12312014
230021,MSPB-1,0.960689,,01012014,12312014
230022,MSPB-1,0.932283,,01012014,12312014
230024,MSPB-1,1.010172,,01012014,12312014
230029,MSPB-1,1.009731,,01012014,12312014
230030,MSPB-1,0.988193,,01012014,12312014
230031,MSPB-1,0.972904,,01012014,12312014
230035,MSPB-1,0.915812,,01012014,12312014
230036,MSPB-1,0.974540,,01012014,12312014
230037,MSPB-1,0.942513,,01012014,12312014
230038,MSPB-1,0.976019,,01012014,12312014
230040,MSPB-1,0.878166,,01012014,12312014
230041,MSPB-1,1.037213,,01012014,12312014
230046,MSPB-1,1.004925,,01012014,12312014
230047,MSPB-1,1.035974,,01012014,12312014
230053,MSPB-1,1.013164,,01012014,12312014
230054,MSPB-1,1.007822,,01012014,12312014
230055,MSPB-1,0.915381,,01012014,12312014
230058,MSPB-1,0.879361,,01012014,12312014
230059,MSPB-1,0.934338,,01012014,12312014
230066,MSPB-1,0.972036,,01012014,12312014
230069,MSPB-1,0.967705,,01012014,12312014
230070,MSPB-1,1.001100,,01012014,12312014
230071,MSPB-1,1.115413,,01012014,12312014
230072,MSPB-1,0.933731,,01012014,12312014
230075,MSPB-1,0.994954,,01012014,12312014
230077,MSPB-1,1.039782,,01012014,12312014
230078,MSPB-1,0.963409,,01012014,12312014
230080,MSPB-1,0.944939,,01012014,12312014
230081,MSPB-1,0.880101,,01012014,12312014
230085,MSPB-1,0.889934,,01012014,12312014
230089,MSPB-1,0.981110,,01012014,12312014
230092,MSPB-1,0.946674,,01012014,12312014
230093,MSPB-1,0.925046,,01012014,12312014
230095,MSPB-1,0.968025,,01012014,12312014
230096,MSPB-1,0.933330,,01012014,12312014
230097,MSPB-1,0.907634,,01012014,12312014
230099,MSPB-1,1.009158,,01012014,12312014
230100,MSPB-1,0.889423,,01012014,12312014
230104,MSPB-1,1.005965,,01012014,12312014
230105,MSPB-1,0.953180,,01012014,12312014
230108,MSPB-1,0.893788,,01012014,12312014
230110,MSPB-1,0.873671,,01012014,12312014
230117,MSPB-1,0.945557,,01012014,12312014
230118,MSPB-1,0.877374,,01012014,12312014
230121,MSPB-1,0.927587,,01012014,12312014
230130,MSPB-1,1.006071,,01012014,12312014
230132,MSPB-1,0.979834,,01012014,12312014
230133,MSPB-1,0.907615,,01012014,12312014
230141,MSPB-1,0.978877,,01012014,12312014
230142,MSPB-1,1.076928,,01012014,12312014
230144,MSPB-1,1.119673,,01012014,12312014
230146,MSPB-1,1.008046,,01012014,12312014
230151,MSPB-1,1.045446,,01012014,12312014
230156,MSPB-1,0.973126,,01012014,12312014
230165,MSPB-1,1.004309,,01012014,12312014
230167,MSPB-1,0.922787,,01012014,12312014
230174,MSPB-1,0.936900,,01012014,12312014
230176,MSPB-1,1.036873,,01012014,12312014
230180,MSPB-1,0.915184,,01012014,12312014
230193,MSPB-1,0.917019,,01012014,12312014
230195,MSPB-1,1.048048,,01012014,12312014
230197,MSPB-1,0.967116,,01012014,12312014
230207,MSPB-1,1.002288,,01012014,12312014
230208,MSPB-1,1.016039,,01012014,12312014
230216,MSPB-1,0.956855,,01012014,12312014
230217,MSPB-1,0.930617,,01012014,12312014
230222,MSPB-1,0.904197,,01012014,12312014
230227,MSPB-1,0.972649,,01012014,12312014
230230,MSPB-1,0.966908,,01012014,12312014
230236,MSPB-1,0.921788,,01012014,12312014
230239,MSPB-1,0.876901,,01012014,12312014
230241,MSPB-1,1.000307,,01012014,12312014
230244,MSPB-1,1.019036,,01012014,12312014
230254,MSPB-1,1.039190,,01012014,12312014
230259,MSPB-1,0.921107,,01012014,12312014
230264,MSPB-1,N/A,1-The number of cases/patients is too few to report,01012014,12312014
230269,MSPB-1,1.008713,,01012014,12312014
230270,MSPB-1,1.059724,,01012014,12312014
230273,MSPB-1,1.004724,,01012014,12312014
230275,MSPB-1,1.033429,,01012014,12312014
230277,MSPB-1,0.995086,,01012014,12312014
230279,MSPB-1,0.699956,,01012014,12312014
230297,MSPB-1,1.031479,,01012014,12312014
230301,MSPB-1,1.001963,,01012014,12312014
230302,MSPB-1,1.011193,,01012014,12312014
230303,MSPB-1,0.867780,,01012014,12312014
240001,MSPB-1,0.969475,,01012014,12312014
240002,MSPB-1,0.966369,,01012014,12312014
240004,MSPB-1,0.927336,,01012014,12312014
240006,MSPB-1,0.895533,,01012014,12312014
240010,MSPB-1,0.951489,,01012014,12312014
240014,MSPB-1,0.865632,,01012014,12312014
240018,MSPB-1,0.872471,,01012014,12312014
240019,MSPB-1,1.064051,,01012014,12312014
240020,MSPB-1,0.820270,,01012014,12312014
240022,MSPB-1,0.841276,,01012014,12312014
240030,MSPB-1,0.959369,,01012014,12312014
240036,MSPB-1,0.949066,,01012014,12312014
240038,MSPB-1,0.943736,,01012014,12312014
240040,MSPB-1,0.908255,,01012014,12312014
240043,MSPB-1,0.851738,,01012014,12312014
240044,MSPB-1,0.889526,,01012014,12312014
240047,MSPB-1,0.994232,,01012014,12312014
240050,MSPB-1,0.840344,,01012014,12312014
240052,MSPB-1,0.919532,,01012014,12312014
240053,MSPB-1,0.917963,,01012014,12312014
240056,MSPB-1,0.920645,,01012014,12312014
240057,MSPB-1,0.936101,,01012014,12312014
240059,MSPB-1,0.911216,,01012014,12312014
240063,MSPB-1,0.920747,,01012014,12312014
240064,MSPB-1,0.931975,,01012014,12312014
240066,MSPB-1,0.880265,,01012014,12312014
240069,MSPB-1,0.881112,,01012014,12312014
240071,MSPB-1,0.857760,,01012014,12312014
240075,MSPB-1,0.863897,,01012014,12312014
240076,MSPB-1,0.899191,,01012014,12312014
240078,MSPB-1,0.950976,,01012014,12312014
240080,MSPB-1,0.982710,,01012014,12312014
240084,MSPB-1,0.915366,,01012014,12312014
240088,MSPB-1,0.939527,,01012014,12312014
240093,MSPB-1,0.917311,,01012014,12312014
240100,MSPB-1,0.897747,,01012014,12312014
240101,MSPB-1,0.858474,,01012014,12312014
240104,MSPB-1,0.908394,,01012014,12312014
240106,MSPB-1,0.954126,,01012014,12312014
240115,MSPB-1,0.898035,,01012014,12312014
240132,MSPB-1,0.913081,,01012014,12312014
240141,MSPB-1,0.878529,,01012014,12312014
240166,MSPB-1,0.818046,,01012014,12312014
240187,MSPB-1,0.857013,,01012014,12312014
240196,MSPB-1,N/A,1-The number of cases/patients is too few to report,01012014,12312014
240206,MSPB-1,0.715186,,01012014,12312014
240207,MSPB-1,0.883228,,01012014,12312014
240210,MSPB-1,0.904510,,01012014,12312014
240213,MSPB-1,0.876001,,01012014,12312014
240214,MSPB-1,0.861338,,01012014,12312014
250001,MSPB-1,1.048973,,01012014,12312014
250002,MSPB-1,0.975632,,01012014,12312014
250004,MSPB-1,0.985555,,01012014,12312014
250006,MSPB-1,0.884641,,01012014,12312014
250007,MSPB-1,0.962077,,01012014,12312014
250009,MSPB-1,0.988647,,01012014,12312014
250010,MSPB-1,1.026819,,01012014,12312014
250012,MSPB-1,1.094384,,01012014,12312014
250017,MSPB-1,0.922007,,01012014,12312014
250151,MSPB-1,1.020006,,01012014,12312014
250018,MSPB-1,N/A,1-The number of cases/patients is too few to report,01012014,12312014
250019,MSPB-1,1.034660,,01012014,12312014
250020,MSPB-1,0.932143,,01012014,12312014
250025,MSPB-1,0.950509,,01012014,12312014
250027,MSPB-1,0.832151,,01012014,12312014
250031,MSPB-1,1.053208,,01012014,12312014
250034,MSPB-1,0.937870,,01012014,12312014
250036,MSPB-1,0.997125,,01012014,12312014
250038,MSPB-1,0.930931,,01012014,12312014
250040,MSPB-1,0.980529,,01012014,12312014
250042,MSPB-1,0.922800,,01012014,12312014
250043,MSPB-1,0.918854,,01012014,12312014
250044,MSPB-1,0.951373,,01012014,12312014
250048,MSPB-1,1.006092,,01012014,12312014
250049,MSPB-1,0.944901,,01012014,12312014
250050,MSPB-1,1.089986,,01012014,12312014
250057,MSPB-1,0.944831,,01012014,12312014
250058,MSPB-1,0.916196,,01012014,12312014
250060,MSPB-1,0.933732,,01012014,12312014
250061,MSPB-1,0.883506,,01012014,12312014
250067,MSPB-1,0.983084,,01012014,12312014
250069,MSPB-1,1.212929,,01012014,12312014
250072,MSPB-1,1.069968,,01012014,12312014
250077,MSPB-1,0.856291,,01012014,12312014
250078,MSPB-1,0.999200,,01012014,12312014
250079,MSPB-1,0.919225,,01012014,12312014
250082,MSPB-1,1.039108,,01012014,12312014
250084,MSPB-1,1.132325,,01012014,12312014
250085,MSPB-1,0.970922,,01012014,12312014
250093,MSPB-1,1.018436,,01012014,12312014
250094,MSPB-1,0.987755,,01012014,12312014
250095,MSPB-1,0.982766,,01012014,12312014
250096,MSPB-1,0.994837,,01012014,12312014
250097,MSPB-1,1.003450,,01012014,12312014
250099,MSPB-1,1.035521,,01012014,12312014
250100,MSPB-1,0.955647,,01012014,12312014
250102,MSPB-1,1.005821,,01012014,12312014
250104,MSPB-1,1.027376,,01012014,12312014
250117,MSPB-1,1.036873,,01012014,12312014
250122,MSPB-1,1.058574,,01012014,12312014
250123,MSPB-1,1.001440,,01012014,12312014
250124,MSPB-1,0.965583,,01012014,12312014
250126,MSPB-1,0.951198,,01012014,12312014
250127,MSPB-1,N/A,1-The number of cases/patients is too few to report,01012014,12312014
250128,MSPB-1,0.993565,,01012014,12312014
250134,MSPB-1,0.488957,,01012014,12312014
250136,MSPB-1,N/A,1-The number of cases/patients is too few to report,01012014,12312014
250138,MSPB-1,0.976304,,01012014,12312014
250141,MSPB-1,0.988685,,01012014,12312014
250162,MSPB-1,0.915403,,01012014,12312014
250167,MSPB-1,0.951911,,01012014,12312014
250168,MSPB-1,0.974566,,01012014,12312014
260001,MSPB-1,0.968815,,01012014,12312014
260004,MSPB-1,0.866575,,01012014,12312014
260005,MSPB-1,1.004404,,01012014,12312014
260006,MSPB-1,0.956622,,01012014,12312014
260009,MSPB-1,0.830661,,01012014,12312014
260011,MSPB-1,0.939571,,01012014,12312014
260015,MSPB-1,1.016266,,01012014,12312014
260017,MSPB-1,0.975086,,01012014,12312014
260020,MSPB-1,0.973647,,01012014,12312014
260022,MSPB-1,0.957744,,01012014,12312014
260023,MSPB-1,0.966206,,01012014,12312014
260024,MSPB-1,0.868738,,01012014,12312014
260025,MSPB-1,0.906649,,01012014,12312014
260027,MSPB-1,0.985535,,01012014,12312014
260032,MSPB-1,0.987720,,01012014,12312014
260034,MSPB-1,0.994835,,01012014,12312014
260040,MSPB-1,0.948500,,01012014,12312014
260047,MSPB-1,0.962497,,01012014,12312014
260048,MSPB-1,0.892034,,01012014,12312014
260050,MSPB-1,0.923163,,01012014,12312014
260052,MSPB-1,0.882736,,01012014,12312014
260057,MSPB-1,0.979498,,01012014,12312014
260059,MSPB-1,0.872054,,01012014,12312014
260061,MSPB-1,0.897637,,01012014,12312014
260062,MSPB-1,0.985996,,01012014,12312014
260064,MSPB-1,0.908670,,01012014,12312014
260065,MSPB-1,0.956147,,01012014,12312014
260068,MSPB-1,0.971963,,01012014,12312014
260070,MSPB-1,0.852817,,01012014,12312014
260074,MSPB-1,0.950145,,01012014,12312014
260077,MSPB-1,0.961465,,01012014,12312014
260078,MSPB-1,0.883785,,01012014,12312014
260080,MSPB-1,1.240455,,01012014,12312014
260081,MSPB-1,0.948402,,01012014,12312014
260085,MSPB-1,1.067919,,01012014,12312014
260091,MSPB-1,0.992359,,01012014,12312014
260094,MSPB-1,0.931362,,01012014,12312014
260095,MSPB-1,0.981624,,01012014,12312014
260096,MSPB-1,0.965457,,01012014,12312014
260097,MSPB-1,0.905036,,01012014,12312014
260102,MSPB-1,0.863955,,01012014,12312014
260104,MSPB-1,1.012951,,01012014,12312014
260105,MSPB-1,1.018490,,01012014,12312014
260108,MSPB-1,0.985148,,01012014,12312014
260110,MSPB-1,0.969770,,01012014,12312014
260113,MSPB-1,0.947971,,01012014,12312014
260116,MSPB-1,0.942505,,01012014,12312014
260119,MSPB-1,0.955656,,01012014,12312014
260137,MSPB-1,0.971077,,01012014,12312014
260138,MSPB-1,1.017720,,01012014,12312014
260141,MSPB-1,1.010531,,01012014,12312014
260142,MSPB-1,0.897497,,01012014,12312014
260160,MSPB-1,1.061228,,01012014,12312014
260162,MSPB-1,0.912708,,01012014,12312014
260163,MSPB-1,0.911218,,01012014,12312014
260175,MSPB-1,0.942854,,01012014,12312014
260176,MSPB-1,0.971227,,01012014,12312014
260177,MSPB-1,0.980068,,01012014,12312014
260179,MSPB-1,0.954716,,01012014,12312014
260180,MSPB-1,1.001832,,01012014,12312014
260183,MSPB-1,1.015020,,01012014,12312014
260186,MSPB-1,0.926122,,01012014,12312014
260190,MSPB-1,0.969068,,01012014,12312014
260191,MSPB-1,0.955094,,01012014,12312014
260193,MSPB-1,1.025210,,01012014,12312014
260195,MSPB-1,0.881494,,01012014,12312014
260200,MSPB-1,0.956493,,01012014,12312014
260207,MSPB-1,0.949571,,01012014,12312014
260209,MSPB-1,1.055571,,01012014,12312014
260210,MSPB-1,0.998900,,01012014,12312014
260214,MSPB-1,0.977839,,01012014,12312014
260216,MSPB-1,0.971759,,01012014,12312014
260219,MSPB-1,0.904916,,01012014,12312014
260227,MSPB-1,0.931376,,01012014,12312014
260228,MSPB-1,0.832861,,01012014,12312014
260229,MSPB-1,0.743415,,01012014,12312014
270003,MSPB-1,0.860639,,01012014,12312014
270004,MSPB-1,0.936036,,01012014,12312014
270012,MSPB-1,0.980695,,01012014,12312014
270014,MSPB-1,0.899580,,01012014,12312014
270017,MSPB-1,0.941690,,01012014,12312014
270023,MSPB-1,0.889147,,01012014,12312014
270032,MSPB-1,0.801241,,01012014,12312014
270049,MSPB-1,0.936493,,01012014,12312014
270051,MSPB-1,0.949487,,01012014,12312014
270057,MSPB-1,0.914121,,01012014,12312014
270074,MSPB-1,0.787696,,01012014,12312014
270086,MSPB-1,0.855692,,01012014,12312014
270087,MSPB-1,0.855057,,01012014,12312014
280003,MSPB-1,1.022443,,01012014,12312014
280009,MSPB-1,1.041645,,01012014,12312014
280013,MSPB-1,1.019197,,01012014,12312014
